1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
LT121014LL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18072	34055	65950	57043	72020	733149	840942	2342322	773110	566688	18833	14044	26812	24270	22980	19167	17264	5260	38	0	95924
LT213735RU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24707	28947	161380	108795	78781	1004620	737854	2667631	635643	408382	13090	10131	22877	24875	28054	22653	14853	7168	25	0	124341
LT024967LU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27775	46616	397057	225742	98508	798966	808139	3022452	780273	875568	29732	30613	41406	35678	38330	30899	39670	20634	76	0	261563
LT271100LU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34671	42749	107742	74731	97427	1050111	866525	2647380	719160	518670	17293	14690	33579	36000	37956	38771	22862	8046	53	0	200548
LT021461RM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17666	27186	333710	175056	67559	612516	624393	1813939	464993	327237	11529	13233	22490	17200	24325	16810	24888	14781	32	0	132249
LT063974LL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26601	38742	146865	85047	108347	1541583	1029731	3042783	826753	549627	17167	24827	31188	31103	31534	27623	21541	9014	48	0	196532
LT286644RL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28926	46584	141424	93759	103220	1138159	961880	3241811	823248	612380	20300	14392	35830	36132	35660	37526	26253	6151	44	0	213395
LT056024RL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35922	57929	94954	91568	130962	1593273	1284569	3987515	1035303	730265	24177	17288	46643	47987	46611	44930	26888	5133	174	0	264245
LT102131RL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21292	24829	132391	83930	51470	351825	330428	993679	304646	334417	15012	23298	21361	20169	19719	27105	23248	9756	66	0	256323
LT028427LU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35229	41284	128877	98092	82272	876927	798105	2748239	798158	614329	17947	13913	28152	29571	33551	31117	22181	8853	38	0	152339
LT205601LL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7347	8525	87251	38236	19094	163130	142102	530542	108787	70914	2808	3432	6584	7081	7380	8208	7061	3211	6	0	38217
LT221782LL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28906	34806	74558	63410	69886	673246	580205	1763781	467267	313587	12737	10874	23234	28348	27982	31750	21442	5417	38	0	123643
LT139051LU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48651	72308	141609	115725	177289	2002575	1323259	3573585	989679	577519	30249	24863	64865	58750	55830	93126	61811	5715	215	1	377050
LT131887LL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20711	29399	64552	70034	88237	932803	686608	2040560	507802	574286	16972	11792	20888	24197	23076	32491	23476	4676	199	0	129898
LT043798LU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14200	18504	273187	92316	50968	466614	282826	996465	196591	177610	7107	8650	14646	12365	15307	19463	31317	9438	20	0	73457
LT100654RL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11637	20780	90415	48749	49446	580321	351251	1106965	320859	257487	8222	6361	15377	12472	14677	14746	22164	6192	24	0	70129
LT230142RL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39752	55243	97274	79014	121785	1455074	902036	2754266	964374	510588	18163	16588	42476	36679	39750	40374	28437	5084	48	0	196058
LT216500LU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22490	33872	208831	94455	82464	866555	566583	2153082	529620	306683	11510	17673	26597	23370	25085	25414	44105	8430	45	0	142226
LT001098RU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20163	28296	58275	59195	83080	877525	608432	2287765	495447	254162	8260	9574	21007	22279	21043	25500	30212	2815	21	0	128977
LT021748RL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19642	23527	75717	55844	56611	601539	461227	1474068	322638	246233	8415	9695	14795	17271	19730	24176	19248	10240	21	0	88600
LT243058RU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31958	54267	72654	72063	112036	1132356	844947	2734363	765604	433542	16972	16732	39449	32309	29696	39046	34813	5160	38	0	166490
LT196677RU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14515	31091	41467	46874	86947	1166179	633437	1960371	635624	331635	12457	8138	26771	23568	20681	20599	18992	3291	63	0	140577
LT269381RU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16940	24251	163116	108349	65750	683119	372569	1194057	376372	332158	10692	9923	20076	14549	18911	15637	31738	13314	36	0	104289
LT222702LL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43299	59087	223912	121609	110225	1088669	722578	2096550	681036	526679	18138	25099	37174	35332	40063	90056	371732	9448	68	1	190581
LT178967RL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26274	32196	193250	113624	66703	672756	397639	1327183	378528	351809	11442	17881	21879	19671	20429	26070	30511	9540	46	0	138503
LT022251RL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19554	26030	24774	45723	81297	1083544	777583	2462542	811353	716382	21918	9592	21293	22496	20577	18661	11631	1544	66	0	128350
LT282601LL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14329	26388	34361	33029	55694	630924	447979	1391710	406027	262597	9392	8237	23732	25973	21018	22793	15757	2022	40	0	100369
LT270821RU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18928	30387	85879	56067	69665	758386	455792	1648096	382117	224396	8755	12922	20019	18169	19654	20116	23216	4271	16	0	106058
LT152653LU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10253	18674	94267	45512	43541	473863	287087	1056227	272539	189897	6836	5624	14235	11649	11864	13251	20827	3895	9	0	67900
LT249811RU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33186	49778	90487	69838	91403	889057	625606	2377224	572941	419741	15504	12798	27012	25038	24732	28616	26719	3388	37	0	115266
LT090666LI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21040	21738	35627	29788	44078	496022	291242	919432	243456	145982	6574	6915	16085	17386	17439	23939	14841	1456	17	0	77621
LT274443LU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32539	42515	54547	69868	79738	654553	851887	2540798	849916	412716	19374	16382	44818	38367	38464	48420	26276	3395	60	0	146649
LT059721LU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26258	31495	55770	53848	80670	1072809	641619	1602970	419587	304374	10849	8970	19902	25212	24836	25713	16385	5597	40	0	105885
LT228772LL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23365	45279	158044	119850	111144	1076819	954393	2165654	591241	469290	17105	13913	31401	29948	32729	30018	29392	25538	53	0	122620
LT160089RU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11240	13146	51715	30928	37425	400318	290707	971937	226491	112087	5766	6159	14001	15832	16211	23343	15339	2478	29	0	83820
LT084038RM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30964	44706	138770	106950	96174	1014641	801989	2689262	692345	545028	18099	18522	31786	34623	33089	27962	24424	13168	36	0	144173
LT217339RL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19176	29119	37162	38961	63566	706232	609718	1553456	516417	405387	13171	7253	23424	27096	23829	22617	11561	2461	23	0	99610
LT253131RU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17445	28480	64060	61903	65291	629407	543154	1556046	396243	411567	15660	8524	18084	20859	18320	15150	12639	7589	38	0	88397
LT236557RL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18723	29472	222175	105234	66381	611188	535877	1532442	390349	253772	12155	15273	21938	25949	37274	19894	32051	27957	13	0	109906
LT118519RL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16401	24086	23939	37252	60503	645928	515461	1410038	409673	359846	12241	8751	21791	31182	26095	28283	16472	1035	101	0	107922
LT123131RL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27596	33069	37514	49776	65739	664132	514755	1454592	390702	330373	13853	10151	20941	23999	22199	26211	19293	1906	121	0	97955
LT134776LL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19552	25851	54308	47197	57031	624907	459402	1304026	398160	274940	9980	8856	16644	21069	20664	20503	13360	5493	24	0	74649
LT147658RU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13254	22394	31421	32329	59407	771715	490552	1554693	393326	260809	7906	6808	17408	20774	17663	20022	11508	2316	31	0	73798
LT199987LU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23454	32568	111759	81953	65620	467660	460339	1517585	396487	270460	11628	12053	17991	21306	21148	16627	23380	13708	48	0	85610
LT168094RL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23229	31492	214694	178923	62182	384126	443614	1735186	547502	451876	18711	20903	32010	38107	42354	37791	54750	16558	88	0	201080
LT050246RU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22823	37637	42147	54996	72215	599564	555582	1393999	429999	302407	15404	12882	27679	33422	27292	31199	27888	2080	72	0	126438
LT046103LU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11054	15926	192558	121154	43411	337548	290594	837639	224598	209657	9977	12357	15767	18215	27871	14730	18618	23393	31	0	77171
LT022562LL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67495	74572	89947	121050	198035	2182144	1287480	3425281	884612	468338	30697	25241	60483	62778	62226	180754	101586	2773	179	1	421742
LT112597RU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33278	48531	73208	73155	109858	1276409	942726	2599816	765125	539944	20272	17698	33536	41116	39254	43636	24349	8117	63	0	152233
LT290677RU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15601	19860	33954	33401	54667	710264	422809	1217645	291909	186993	5772	4244	11064	12758	12100	13245	8215	2812	21	0	38917
LT264690LU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25311	28017	36227	40475	62010	721024	506680	1490655	366402	284351	9191	8059	18984	24018	22948	28690	18000	2225	34	0	71174
LT100821RL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27744	34485	136613	77105	66356	532668	480529	2443872	713226	356331	14401	13489	30753	29613	29893	33917	25571	4193	44	0	175635
LT184423LL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12996	22077	25975	29400	64795	744786	528139	1475799	393835	252994	9793	6555	19376	20994	18343	18506	11784	1411	15	0	91167
LT188161LL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39367	40596	103952	59982	72418	611156	538571	1563685	396689	340760	12351	13298	23776	27492	28122	29882	39239	5185	47	1	103831
LT148377LU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13798	26498	65669	37311	53504	556693	443754	1308701	398588	288500	9059	9204	20209	17097	17039	18031	16568	5247	20	0	90268
LT089451RU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13257	17857	486133	166464	42068	275066	196882	741026	174242	112213	7097	13355	20876	13932	28201	14977	57581	19384	8	0	67599
LT070403LL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14210	20330	134211	59475	47125	428983	389644	1258060	379938	254336	8108	12227	17456	17371	19001	17454	27774	8099	16	0	81962
LT244824RU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12788	17124	222885	54277	52893	518719	346768	1233180	204374	144704	5030	5867	13335	14885	17273	25649	31442	8404	9	0	67730
LT158647RU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17434	25982	85804	48396	73999	718303	552179	1764824	419494	213610	7605	6899	16655	15375	15762	13797	14633	3514	23	0	67181
LT195522RU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11986	22479	100346	53845	73639	868014	637938	2165604	662073	443671	11502	16407	22256	20956	18870	15150	24041	5443	17	0	94568
LT111916LL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8687	12020	131265	55055	22438	133425	132705	537824	195259	165697	6531	9016	11399	13875	17164	12935	21844	4142	25	1	75547
LT059865RU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33764	42958	156403	95220	76398	632540	559770	1873454	493032	313072	11006	13803	25891	25600	25889	28139	28510	5963	14	0	138447
LT265662LU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14906	33464	55312	41203	81760	952359	726420	2264131	633193	452613	13877	9028	23352	22774	20904	21262	16692	2651	18	0	144989
LT102695LL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20093	24820	42299	34450	59869	662438	467700	1482292	430056	461562	13328	8002	17971	19490	18814	27079	14094	2006	45	0	125116
LT083491LU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20916	33119	91000	65235	85544	882901	697514	2040693	600152	506804	14768	14143	27892	28641	26542	21837	22095	6433	23	0	172762
LT229669RU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19007	33052	157249	75733	76195	776427	585993	2076409	415354	284911	11662	10595	23280	25735	25524	22994	28469	6407	37	1	127755
LT234774LU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32658	36899	238977	95612	77012	761048	563047	1814460	444247	302810	11286	13676	21768	23057	28976	36802	75452	9155	53	0	125156
LT128262RU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12371	14481	711333	170279	44625	209604	185104	710327	117682	84444	3969	7534	9483	7481	10787	10681	34915	11718	5	0	58132
LT107185RU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16916	37276	264529	90677	67754	604911	493092	1507888	411210	333486	9517	9218	19311	16983	20713	18303	59130	13135	17	0	107200
LT144769RL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27349	31077	81288	56454	81512	975294	598531	1879306	533202	338788	9676	8237	20789	20737	21674	25356	15657	3465	17	0	102991
LT019699RL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14305	19804	265806	97780	47175	355768	317908	1144065	238570	177562	6209	9399	14762	13314	16634	12820	30176	9840	18	0	81379
LT125521LL-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13626	19245	214092	154592	51907	516256	477569	2166725	333377	418407	10156	25876	14496	14990	22568	36941	127313	8303	47	0	68074
LT159988RL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28673	38131	416663	213410	89203	628338	634541	2412565	597905	358554	12001	18261	28381	27890	29190	26290	69659	14255	49	0	107815
LT119300LU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20401	27263	281150	119954	68719	542559	439007	1396884	368369	263534	9299	15305	20241	19833	25798	21184	49113	14448	26	0	94285
LT126327LU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28761	35385	135146	71392	108732	1177994	848445	2630647	539713	321543	14522	13387	28161	34184	35373	32124	31229	7651	29	0	105389
LT228897LL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10066	15672	71610	43334	41999	410913	330681	1090513	254605	295263	8480	10140	13732	15802	15780	17561	19782	4974	15	0	64473
LT112491RM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50645	75728	137141	97995	127211	946442	839992	2723339	786018	550968	34812	30946	47700	45804	44346	43700	42421	11889	87	0	192374
LT134719RU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22098	31773	358878	128212	62358	338453	314307	1613446	266384	177997	16566	24077	24400	22990	26220	18567	50737	12893	28	0	104828
LT238765RL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11626	17555	82507	38605	38765	316328	255221	864898	207804	149140	5220	7186	13335	13533	15254	16239	18542	5121	9	0	61852
LT128191LL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22068	38638	70420	58456	99561	1118785	771695	1897490	642645	590619	19715	11891	27267	25681	25868	28893	20898	4538	55	0	116091
LT221983RM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12169	22645	135474	74153	47868	400171	382519	1371764	387318	322626	9047	12077	16877	16707	16669	14163	32268	9416	16	0	94843
LT211455LU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47507	49260	150074	87076	90186	739319	622283	2121331	442058	270428	11050	14660	25300	28542	31860	47942	54020	8008	50	0	133124
LT174536LU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12870	15518	524985	124932	49058	304737	214190	557364	146197	73860	3961	4866	11084	8936	10173	11164	28098	14527	18	0	73799
LT203541RU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36736	38043	120526	63858	81886	742879	559274	1704600	494191	420606	13937	12199	26685	28566	31191	37304	28859	13495	30	0	148156
LT195192RL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17166	24552	236889	104287	71158	715253	479796	1677415	353266	218753	7133	7427	18934	18175	17166	15420	26985	6816	23	0	86376
LT056464LL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18795	22869	46391	40242	81300	981367	667285	1534508	314415	170513	10336	7372	14733	17901	16036	18582	12455	1905	77	0	83040
LT271679LU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10169	15107	74789	36316	50171	622790	358310	1293641	201810	132668	6228	6139	12938	13060	11261	13367	11903	2918	37	0	62080
LT212777RU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10702	20012	85381	43481	61330	681200	521115	1450161	366583	229321	9960	6708	15939	15710	14985	12397	13035	4011	14	0	81949
LT299181LU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29888	41840	91177	65816	77392	604190	550986	1814186	538137	639936	17803	12319	30585	32202	33202	57118	40526	5069	33	0	201678
LT145196LU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5024	7725	186288	84952	18078	67539	125572	277633	73933	47840	1922	4186	6980	4363	6402	4246	33416	6599	6	0	32577
LT167906LL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19676	23037	42317	53704	55570	461992	488336	1773439	544838	398584	14688	12728	25269	26620	25691	43239	27909	2913	40	0	208185
